Order_ID,Order_Date,Ship_Date,Region,State,City,Segment,Category,Sub_Category,Product,Quantity,Discount,Sales,Profit
ORD-2025-01395,2025-03-28,2025-04-03,North,Uttar Pradesh,Kanpur,Home Office,Technology,Phones,Feature Phone C,6,0.062,60792.07,7943.09
ORD-2025-01659,2025-03-28,2025-04-02,East,West Bengal,Kolkata,Corporate,Technology,Computers,Laptop Pro,1,0.108,12896.99,2302.48
ORD-2024-02414,2025-03-28,2025-04-03,South,Telangana,Hyderabad,Home Office,Technology,Phones,Smartphone B,4,0.134,38695.04,-30.37
ORD-2024-03636,2025-03-28,2025-03-31,East,Bihar,Patna,Consumer,Technology,Phones,Smartphone B,3,0.11,21947.67,5135.66
ORD-2024-05056,2025-03-28,2025-04-02,West,Goa,Panaji,Corporate,Office Supplies,Storage,Storage Box,1,0.0,337.95,67.25
ORD-2024-05146,2025-03-28,2025-03-29,West,Gujarat,Ahmedabad,Home Office,Furniture,Bookcases,Metal Bookcase,7,0.147,35197.89,3706.03
ORD-2024-01538,2025-03-28,2025-03-30,South,Kerala,Thiruvananthapuram,Home Office,Office Supplies,Art,Markers Set,6,0.065,1220.1,37.18
ORD-2024-01198,2025-03-28,2025-03-29,North,Punjab,Amritsar,Consumer,Office Supplies,Binders,Ring Binder,2,0.0,484.18,122.08
ORD-2024-03596,2025-03-29,2025-04-04,North,Punjab,Ludhiana,Consumer,Furniture,Chairs,Visitor Chair,7,0.136,35642.71,3644.73
ORD-2025-03363,2025-03-29,2025-04-05,East,Assam,Guwahati,Consumer,Technology,Computers,Laptop Air,5,0.171,46348.23,13243.52
ORD-2025-02913,2025-03-29,2025-03-30,West,Maharashtra,Nagpur,Corporate,Furniture,Bookcases,Wood Bookcase,3,0.159,11757.6,2088.1
ORD-2025-04897,2025-03-29,2025-04-05,South,Tamil Nadu,Chennai,Corporate,Office Supplies,Binders,File Folder,1,0.226,156.5,-23.3
ORD-2024-03870,2025-03-29,2025-04-05,North,Haryana,Gurugram,Home Office,Office Supplies,Storage,Desk Organizer,5,0.169,1496.21,348.26
ORD-2025-00343,2025-03-29,2025-04-03,West,Gujarat,Ahmedabad,Home Office,Technology,Accessories,Charger Y,6,0.109,15085.91,2822.0
ORD-2024-05736,2025-03-29,2025-04-02,South,Tamil Nadu,Coimbatore,Consumer,Technology,Phones,Feature Phone C,1,0.058,8338.56,696.85
ORD-2024-01288,2025-03-29,2025-04-01,South,Kerala,Kochi,Home Office,Furniture,Chairs,Gaming Chair,2,0.021,10588.82,1151.02
ORD-2024-00674,2025-03-29,2025-03-30,West,Maharashtra,Nagpur,Home Office,Furniture,Chairs,Ergo Chair,2,0.112,7814.52,1657.6
ORD-2024-01636,2025-03-29,2025-03-30,West,Maharashtra,Pune,Home Office,Furniture,Chairs,Visitor Chair,6,0.079,25014.0,1443.44
ORD-2025-05695,2025-03-30,2025-04-01,North,Uttar Pradesh,Lucknow,Home Office,Office Supplies,Paper,Envelopes,1,0.183,107.07,11.48
ORD-2025-05791,2025-03-30,2025-04-02,North,Uttar Pradesh,Lucknow,Consumer,Office Supplies,Art,Pen Pack,1,0.197,182.65,47.53
ORD-2025-01979,2025-03-30,2025-04-02,East,Assam,Guwahati,Consumer,Office Supplies,Binders,Ring Binder,2,0.052,397.81,113.11
ORD-2024-00824,2025-03-31,2025-04-07,South,Karnataka,Bengaluru,Consumer,Furniture,Chairs,Gaming Chair,7,0.064,29883.84,5938.8
ORD-2025-01209,2025-03-31,2025-04-04,Central,Chhattisgarh,Raipur,Home Office,Technology,Computers,Desktop Mini,6,0.075,59200.79,9586.69
ORD-2024-03600,2025-03-31,2025-04-07,East,West Bengal,Kolkata,Consumer,Office Supplies,Art,Stapler,1,0.097,201.55,71.59
ORD-2025-03117,2025-03-31,2025-04-07,South,Telangana,Hyderabad,Consumer,Furniture,Bookcases,Wood Bookcase,7,0.1,40359.0,5424.15
ORD-2024-02894,2025-04-01,2025-04-04,North,Haryana,Gurugram,Corporate,Technology,Phones,Feature Phone C,3,0.088,23600.88,3357.81
ORD-2025-02903,2025-04-01,2025-04-02,South,Karnataka,Bengaluru,Consumer,Furniture,Bookcases,Metal Bookcase,2,0.032,7898.68,-15.32
ORD-2024-02356,2025-04-01,2025-04-07,Central,Madhya Pradesh,Indore,Corporate,Furniture,Chairs,Visitor Chair,5,0.041,21324.15,776.67
ORD-2024-04904,2025-04-01,2025-04-02,West,Maharashtra,Pune,Corporate,Office Supplies,Binders,File Folder,7,0.03,2092.25,392.77
ORD-2025-02125,2025-04-01,2025-04-06,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Paper,Copy Paper,4,0.138,565.87,111.48
ORD-2025-00995,2025-04-01,2025-04-06,Central,Madhya Pradesh,Indore,Consumer,Furniture,Tables,Side Table,1,0.203,4607.26,259.99
ORD-2024-03814,2025-04-02,2025-04-09,West,Rajasthan,Udaipur,Home Office,Office Supplies,Binders,Ring Binder,3,0.022,828.61,100.21
ORD-2024-04490,2025-04-02,2025-04-06,North,Haryana,Gurugram,Home Office,Technology,Computers,Desktop Mini,1,0.126,11079.21,1645.13
ORD-2024-02176,2025-04-02,2025-04-03,Central,Madhya Pradesh,Indore,Home Office,Office Supplies,Art,Markers Set,3,0.047,510.25,-75.01
ORD-2024-03688,2025-04-02,2025-04-06,West,Rajasthan,Jaipur,Consumer,Furniture,Tables,Conference Table,7,0.123,32126.75,3060.56
ORD-2024-05042,2025-04-02,2025-04-07,West,Goa,Panaji,Consumer,Technology,Accessories,Powerbank Z,7,0.106,23155.92,1585.97
ORD-2024-03022,2025-04-02,2025-04-08,East,Assam,Guwahati,Corporate,Furniture,Tables,Side Table,1,0.074,4424.66,-244.25
ORD-2025-04997,2025-04-02,2025-04-09,Central,Madhya Pradesh,Bhopal,Corporate,Office Supplies,Art,Markers Set,1,0.059,151.91,39.92
ORD-2025-01753,2025-04-02,2025-04-06,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Art,Markers Set,2,0.141,407.57,99.47
ORD-2024-05588,2025-04-02,2025-04-08,West,Rajasthan,Jaipur,Corporate,Technology,Computers,Laptop Air,1,0.166,8762.81,1217.83
ORD-2025-02717,2025-04-02,2025-04-06,North,Uttar Pradesh,Noida,Consumer,Furniture,Bookcases,Wood Bookcase,1,0.22,4432.64,628.08
ORD-2024-00240,2025-04-02,2025-04-09,East,Odisha,Cuttack,Consumer,Technology,Computers,Laptop Air,7,0.067,78376.07,10814.31
ORD-2025-02825,2025-04-02,2025-04-09,North,Uttar Pradesh,Lucknow,Home Office,Furniture,Bookcases,Wood Bookcase,5,0.122,27357.95,2691.75
ORD-2025-00599,2025-04-03,2025-04-07,West,Goa,Panaji,Corporate,Technology,Accessories,Headphones X,5,0.0,17628.18,1071.17
ORD-2025-03113,2025-04-03,2025-04-09,West,Goa,Panaji,Home Office,Technology,Accessories,Charger Y,5,0.273,10889.2,1531.82
ORD-2025-01751,2025-04-03,2025-04-04,South,Kerala,Thiruvananthapuram,Home Office,Furniture,Bookcases,Metal Bookcase,3,0.062,18033.02,-664.16
ORD-2025-00245,2025-04-03,2025-04-04,North,Punjab,Ludhiana,Home Office,Technology,Accessories,Headphones X,1,0.047,3462.97,338.93
ORD-2025-03181,2025-04-04,2025-04-09,South,Kerala,Kochi,Home Office,Furniture,Bookcases,Wood Bookcase,5,0.028,29609.1,5803.97
ORD-2024-04536,2025-04-04,2025-04-09,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Binders,Sheet Protectors,1,0.141,202.16,42.26
ORD-2025-03005,2025-04-04,2025-04-11,South,Telangana,Hyderabad,Corporate,Office Supplies,Storage,Storage Box,6,0.038,1680.58,108.27
ORD-2025-00879,2025-04-04,2025-04-08,Central,Jharkhand,Ranchi,Consumer,Furniture,Bookcases,Metal Bookcase,3,0.126,12323.22,1318.48
ORD-2025-01169,2025-04-04,2025-04-07,Central,Jharkhand,Ranchi,Corporate,Furniture,Chairs,Visitor Chair,1,0.089,4145.49,-135.55
ORD-2025-03167,2025-04-04,2025-04-08,West,Goa,Panaji,Home Office,Furniture,Bookcases,Wood Bookcase,6,0.101,24771.36,3808.55
ORD-2025-00085,2025-04-04,2025-04-11,South,Tamil Nadu,Coimbatore,Consumer,Technology,Accessories,Charger Y,1,0.06,3434.43,976.3
ORD-2024-00192,2025-04-05,2025-04-06,South,Kerala,Thiruvananthapuram,Corporate,Office Supplies,Binders,Sheet Protectors,3,0.052,659.5,94.04
ORD-2024-02992,2025-04-05,2025-04-11,East,Assam,Guwahati,Corporate,Furniture,Bookcases,Wood Bookcase,7,0.132,36127.03,-1793.04
ORD-2024-03542,2025-04-05,2025-04-07,South,Karnataka,Bengaluru,Corporate,Furniture,Tables,Side Table,6,0.098,42829.17,1991.95
ORD-2024-05054,2025-04-05,2025-04-06,North,Haryana,Gurugram,Corporate,Furniture,Chairs,Ergo Chair,3,0.089,14858.18,3132.97
ORD-2024-01170,2025-04-05,2025-04-09,East,Odisha,Bhubaneswar,Corporate,Office Supplies,Paper,Notepad,4,0.093,563.6,104.01
ORD-2024-05262,2025-04-05,2025-04-06,West,Rajasthan,Jaipur,Consumer,Furniture,Tables,Side Table,6,0.07,31015.61,3242.02
ORD-2025-01109,2025-04-06,2025-04-13,Central,Madhya Pradesh,Indore,Corporate,Technology,Computers,Desktop Mini,2,0.047,20668.85,4678.94
ORD-2024-00040,2025-04-06,2025-04-08,North,Haryana,Gurugram,Home Office,Furniture,Chairs,Gaming Chair,6,0.154,18967.68,2663.8
ORD-2025-02007,2025-04-06,2025-04-08,South,Telangana,Hyderabad,Corporate,Furniture,Tables,Conference Table,1,0.064,5722.86,1085.44
ORD-2024-04058,2025-04-06,2025-04-12,West,Goa,Panaji,Corporate,Technology,Computers,Laptop Pro,4,0.063,37576.57,3170.63
ORD-2025-03313,2025-04-06,2025-04-09,South,Karnataka,Mysuru,Corporate,Technology,Phones,Feature Phone C,1,0.03,9990.53,1455.65
ORD-2024-04852,2025-04-06,2025-04-11,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Paper,Notepad,5,0.133,524.66,44.97
ORD-2024-03860,2025-04-06,2025-04-09,North,Haryana,Gurugram,Consumer,Office Supplies,Binders,Ring Binder,4,0.189,719.6,20.17
ORD-2025-02155,2025-04-06,2025-04-10,East,West Bengal,Kolkata,Home Office,Office Supplies,Art,Pen Pack,6,0.119,1067.29,254.68
ORD-2025-04081,2025-04-06,2025-04-12,West,Goa,Panaji,Home Office,Office Supplies,Art,Pen Pack,2,0.041,352.22,72.03
ORD-2024-02228,2025-04-06,2025-04-11,Central,Madhya Pradesh,Indore,Corporate,Technology,Computers,Laptop Air,1,0.0,13270.38,1247.73
ORD-2025-02565,2025-04-07,2025-04-12,West,Goa,Panaji,Consumer,Technology,Phones,Feature Phone C,6,0.178,44215.96,2999.15
ORD-2025-04613,2025-04-07,2025-04-10,West,Maharashtra,Mumbai,Corporate,Technology,Phones,Smartphone A,7,0.09,63250.26,16682.85
ORD-2024-02182,2025-04-07,2025-04-09,Central,Madhya Pradesh,Indore,Home Office,Technology,Computers,Desktop Mini,7,0.164,44006.42,3367.98
ORD-2025-00657,2025-04-07,2025-04-08,East,Assam,Guwahati,Home Office,Technology,Computers,Laptop Pro,2,0.085,25353.62,3287.08
ORD-2024-01194,2025-04-07,2025-04-08,South,Kerala,Thiruvananthapuram,Home Office,Technology,Phones,Feature Phone C,1,0.089,8677.74,339.84
ORD-2024-00458,2025-04-07,2025-04-13,North,Delhi,New Delhi,Consumer,Furniture,Bookcases,Wood Bookcase,3,0.059,15880.45,1292.2
ORD-2024-02754,2025-04-07,2025-04-10,West,Rajasthan,Udaipur,Home Office,Office Supplies,Paper,Envelopes,6,0.093,740.01,181.36
ORD-2024-01368,2025-04-08,2025-04-15,South,Kerala,Thiruvananthapuram,Corporate,Furniture,Chairs,Gaming Chair,1,0.017,4635.76,645.87
ORD-2025-00341,2025-04-08,2025-04-11,West,Maharashtra,Pune,Home Office,Office Supplies,Binders,Sheet Protectors,1,0.149,167.6,-2.08
ORD-2025-01415,2025-04-08,2025-04-14,East,Assam,Guwahati,Home Office,Office Supplies,Binders,File Folder,6,0.008,1528.89,440.31
ORD-2024-00742,2025-04-08,2025-04-12,North,Haryana,Faridabad,Consumer,Technology,Phones,Smartphone A,5,0.125,47325.46,9742.22
ORD-2025-01465,2025-04-08,2025-04-09,West,Gujarat,Ahmedabad,Corporate,Technology,Accessories,Charger Y,5,0.128,13105.77,2956.97
ORD-2025-00957,2025-04-08,2025-04-10,West,Gujarat,Surat,Home Office,Furniture,Chairs,Gaming Chair,3,0.093,12923.5,1797.95
ORD-2024-03488,2025-04-08,2025-04-11,Central,Chhattisgarh,Raipur,Corporate,Technology,Accessories,Charger Y,6,0.091,20826.68,4453.67
ORD-2025-00475,2025-04-08,2025-04-15,West,Maharashtra,Mumbai,Corporate,Office Supplies,Binders,File Folder,4,0.088,955.24,185.31
ORD-2024-00130,2025-04-08,2025-04-12,South,Tamil Nadu,Coimbatore,Corporate,Office Supplies,Binders,Sheet Protectors,1,0.064,252.4,44.61
ORD-2025-00099,2025-04-09,2025-04-16,East,Assam,Guwahati,Home Office,Office Supplies,Binders,File Folder,1,0.029,266.64,55.44
ORD-2024-03760,2025-04-09,2025-04-10,Central,Chhattisgarh,Raipur,Home Office,Office Supplies,Binders,File Folder,3,0.1,844.54,113.48
ORD-2025-03297,2025-04-09,2025-04-15,East,West Bengal,Kolkata,Consumer,Technology,Accessories,Powerbank Z,1,0.058,2514.6,519.84
ORD-2025-03753,2025-04-09,2025-04-11,Central,Madhya Pradesh,Indore,Consumer,Technology,Computers,Laptop Pro,7,0.119,68230.92,-10055.2
ORD-2025-00919,2025-04-09,2025-04-12,North,Uttar Pradesh,Lucknow,Consumer,Technology,Computers,Laptop Pro,4,0.086,48567.53,112.16
ORD-2024-00672,2025-04-09,2025-04-12,North,Uttar Pradesh,Kanpur,Consumer,Technology,Accessories,Powerbank Z,7,0.21,25028.04,5643.76
ORD-2025-01583,2025-04-09,2025-04-16,North,Haryana,Gurugram,Corporate,Technology,Phones,Feature Phone C,7,0.163,51296.28,6111.23
ORD-2024-01982,2025-04-10,2025-04-17,Central,Chhattisgarh,Raipur,Corporate,Technology,Phones,Feature Phone C,6,0.167,48185.82,7581.17
ORD-2024-05560,2025-04-10,2025-04-14,East,Assam,Guwahati,Corporate,Technology,Accessories,Powerbank Z,6,0.075,23046.78,4299.45
ORD-2025-00781,2025-04-10,2025-04-12,East,Odisha,Cuttack,Consumer,Furniture,Chairs,Gaming Chair,7,0.08,33062.4,1501.86
ORD-2024-02966,2025-04-10,2025-04-11,South,Kerala,Kochi,Consumer,Furniture,Chairs,Ergo Chair,5,0.074,24466.94,901.52
ORD-2024-03404,2025-04-10,2025-04-16,North,Delhi,New Delhi,Corporate,Office Supplies,Paper,Envelopes,3,0.057,468.45,79.98
ORD-2025-02685,2025-04-10,2025-04-17,South,Kerala,Kochi,Home Office,Furniture,Chairs,Visitor Chair,2,0.0,11242.77,1581.48
ORD-2024-01126,2025-04-10,2025-04-14,South,Karnataka,Bengaluru,Corporate,Furniture,Bookcases,Wood Bookcase,1,0.0,4651.7,261.35
ORD-2024-03920,2025-04-10,2025-04-14,Central,Chhattisgarh,Raipur,Home Office,Furniture,Bookcases,Metal Bookcase,5,0.159,26460.27,4919.69
ORD-2024-02988,2025-04-10,2025-04-16,West,Goa,Panaji,Corporate,Technology,Phones,Feature Phone C,4,0.019,37047.96,3623.67
ORD-2025-01233,2025-04-10,2025-04-17,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Paper,Notepad,2,0.01,347.33,39.55
ORD-2025-01335,2025-04-10,2025-04-15,Central,Chhattisgarh,Raipur,Corporate,Technology,Phones,Smartphone A,2,0.011,16924.96,4951.44
ORD-2025-05177,2025-04-10,2025-04-14,Central,Madhya Pradesh,Bhopal,Home Office,Office Supplies,Art,Pen Pack,1,0.135,151.42,13.92
ORD-2024-05058,2025-04-11,2025-04-12,East,West Bengal,Kolkata,Consumer,Office Supplies,Art,Stapler,5,0.0,805.41,177.49
ORD-2024-03726,2025-04-11,2025-04-14,South,Kerala,Kochi,Home Office,Office Supplies,Binders,Sheet Protectors,2,0.0,471.72,96.26
ORD-2024-00616,2025-04-11,2025-04-14,Central,Chhattisgarh,Raipur,Consumer,Office Supplies,Art,Pen Pack,5,0.086,994.21,179.8
ORD-2024-03546,2025-04-11,2025-04-14,East,Assam,Guwahati,Consumer,Office Supplies,Binders,File Folder,3,0.0,828.1,100.59
ORD-2024-02434,2025-04-11,2025-04-17,West,Goa,Panaji,Corporate,Office Supplies,Storage,Storage Box,6,0.056,1654.69,380.52
ORD-2024-03320,2025-04-11,2025-04-17,East,Bihar,Patna,Home Office,Technology,Accessories,Charger Y,3,0.012,13209.75,-2451.87
ORD-2025-03717,2025-04-11,2025-04-13,East,Odisha,Cuttack,Consumer,Office Supplies,Paper,Envelopes,7,0.0,1353.44,171.63
ORD-2025-01991,2025-04-11,2025-04-17,North,Uttar Pradesh,Noida,Home Office,Office Supplies,Storage,Desk Organizer,5,0.0,1755.43,680.01
ORD-2025-01067,2025-04-12,2025-04-18,East,Bihar,Patna,Consumer,Technology,Computers,Laptop Air,1,0.136,6226.89,194.96
ORD-2024-05996,2025-04-12,2025-04-17,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Paper,Envelopes,2,0.073,291.24,36.41
ORD-2025-05607,2025-04-12,2025-04-15,West,Gujarat,Gandhinagar,Consumer,Technology,Phones,Feature Phone C,5,0.172,32769.51,4154.42
ORD-2024-03498,2025-04-12,2025-04-13,North,Haryana,Gurugram,Corporate,Office Supplies,Paper,Notepad,2,0.175,257.76,65.66
ORD-2025-05139,2025-04-12,2025-04-16,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Art,Stapler,2,0.078,343.08,90.63
ORD-2024-03262,2025-04-13,2025-04-16,South,Karnataka,Bengaluru,Corporate,Furniture,Bookcases,Wood Bookcase,1,0.166,4628.87,-164.01
ORD-2024-03692,2025-04-13,2025-04-20,Central,Jharkhand,Ranchi,Corporate,Technology,Accessories,Charger Y,5,0.076,12685.66,3199.45
ORD-2025-03643,2025-04-13,2025-04-17,Central,Madhya Pradesh,Indore,Corporate,Technology,Accessories,Charger Y,5,0.17,17820.08,5708.79
ORD-2025-04989,2025-04-13,2025-04-14,North,Uttar Pradesh,Noida,Home Office,Technology,Accessories,Powerbank Z,7,0.084,18148.7,4306.16
ORD-2024-05014,2025-04-13,2025-04-14,East,West Bengal,Siliguri,Home Office,Furniture,Bookcases,Wood Bookcase,7,0.069,35796.05,5960.77
ORD-2024-04900,2025-04-13,2025-04-14,Central,Jharkhand,Ranchi,Corporate,Technology,Accessories,Headphones X,5,0.022,16745.01,1944.13
ORD-2025-00569,2025-04-14,2025-04-21,East,Odisha,Cuttack,Home Office,Furniture,Tables,Office Table,5,0.097,32784.91,6972.58
ORD-2024-00600,2025-04-14,2025-04-19,East,Assam,Guwahati,Home Office,Technology,Computers,Desktop Mini,1,0.155,9823.44,2005.41
ORD-2024-05414,2025-04-14,2025-04-15,South,Tamil Nadu,Chennai,Consumer,Office Supplies,Paper,Notepad,5,0.0,758.57,70.9
ORD-2024-05666,2025-04-14,2025-04-15,West,Goa,Panaji,Home Office,Technology,Accessories,Powerbank Z,5,0.0,16681.54,1663.9
ORD-2024-03114,2025-04-14,2025-04-20,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Binders,File Folder,6,0.011,1088.3,150.41
ORD-2024-05100,2025-04-14,2025-04-20,East,West Bengal,Kolkata,Home Office,Technology,Computers,Laptop Air,3,0.067,33008.3,11329.77
ORD-2025-03143,2025-04-14,2025-04-19,East,West Bengal,Siliguri,Home Office,Office Supplies,Binders,Ring Binder,2,0.071,369.71,68.31
ORD-2025-01713,2025-04-15,2025-04-18,East,Assam,Guwahati,Consumer,Technology,Computers,Laptop Pro,7,0.043,75234.32,11927.45
ORD-2025-03857,2025-04-15,2025-04-22,South,Kerala,Kochi,Home Office,Furniture,Tables,Conference Table,4,0.0,31138.23,336.08
ORD-2024-03972,2025-04-15,2025-04-20,West,Rajasthan,Jaipur,Corporate,Technology,Accessories,Powerbank Z,5,0.056,16155.4,1929.59
ORD-2025-02181,2025-04-15,2025-04-18,West,Rajasthan,Udaipur,Corporate,Furniture,Chairs,Visitor Chair,4,0.057,18365.71,659.57
ORD-2024-00026,2025-04-15,2025-04-18,Central,Madhya Pradesh,Bhopal,Home Office,Office Supplies,Art,Pen Pack,6,0.0,1333.08,166.98
ORD-2025-01715,2025-04-16,2025-04-22,West,Rajasthan,Udaipur,Home Office,Furniture,Chairs,Ergo Chair,1,0.027,3321.7,536.23
ORD-2024-05780,2025-04-16,2025-04-23,East,Odisha,Bhubaneswar,Consumer,Furniture,Chairs,Visitor Chair,1,0.156,3379.14,221.5
ORD-2025-02445,2025-04-16,2025-04-21,West,Gujarat,Surat,Corporate,Technology,Computers,Desktop Mini,5,0.0,71848.39,11751.37
ORD-2025-03573,2025-04-16,2025-04-22,North,Punjab,Amritsar,Home Office,Office Supplies,Paper,Notepad,1,0.0,140.44,34.3
ORD-2025-03671,2025-04-16,2025-04-18,East,Assam,Guwahati,Consumer,Office Supplies,Art,Pen Pack,2,0.067,491.86,95.12
ORD-2025-02069,2025-04-17,2025-04-18,Central,Jharkhand,Ranchi,Consumer,Office Supplies,Art,Markers Set,7,0.18,1031.22,248.27
ORD-2024-02012,2025-04-17,2025-04-18,West,Maharashtra,Mumbai,Corporate,Technology,Phones,Feature Phone C,1,0.0,7228.49,750.1
ORD-2024-01128,2025-04-18,2025-04-22,Central,Chhattisgarh,Raipur,Home Office,Furniture,Tables,Side Table,7,0.16,37170.95,2423.17
ORD-2024-05548,2025-04-18,2025-04-24,South,Kerala,Kochi,Home Office,Furniture,Bookcases,Metal Bookcase,5,0.117,24246.12,4576.49
ORD-2025-00933,2025-04-18,2025-04-20,South,Tamil Nadu,Coimbatore,Consumer,Furniture,Bookcases,Wood Bookcase,6,0.087,30701.03,4311.09
ORD-2024-04554,2025-04-18,2025-04-25,West,Maharashtra,Nagpur,Home Office,Office Supplies,Storage,Desk Organizer,2,0.065,675.57,92.75
ORD-2025-04985,2025-04-18,2025-04-23,East,West Bengal,Siliguri,Home Office,Technology,Accessories,Headphones X,5,0.189,11841.78,-1594.1
ORD-2025-05805,2025-04-18,2025-04-22,West,Gujarat,Ahmedabad,Corporate,Technology,Computers,Laptop Air,2,0.063,22716.7,5247.71
ORD-2025-00983,2025-04-18,2025-04-23,South,Kerala,Thiruvananthapuram,Consumer,Technology,Phones,Smartphone B,6,0.074,46645.35,2906.91
ORD-2024-02358,2025-04-18,2025-04-24,East,Odisha,Bhubaneswar,Home Office,Office Supplies,Binders,Ring Binder,7,0.08,1384.47,219.43
ORD-2024-02982,2025-04-18,2025-04-24,West,Maharashtra,Mumbai,Consumer,Office Supplies,Paper,Notepad,4,0.118,491.49,93.73
ORD-2025-03585,2025-04-19,2025-04-22,East,Assam,Guwahati,Home Office,Furniture,Bookcases,Metal Bookcase,3,0.0,17770.44,707.32
ORD-2025-01219,2025-04-19,2025-04-26,East,West Bengal,Siliguri,Home Office,Furniture,Tables,Conference Table,3,0.177,16171.69,1522.54
ORD-2025-00823,2025-04-19,2025-04-20,East,Assam,Guwahati,Consumer,Technology,Phones,Smartphone B,3,0.228,24728.42,752.3
ORD-2024-00244,2025-04-19,2025-04-20,West,Goa,Panaji,Home Office,Technology,Accessories,Powerbank Z,6,0.17,18425.89,1618.05
ORD-2025-01253,2025-04-19,2025-04-22,South,Kerala,Thiruvananthapuram,Consumer,Furniture,Chairs,Gaming Chair,5,0.0,20460.21,1194.95
ORD-2024-05892,2025-04-19,2025-04-20,East,West Bengal,Siliguri,Corporate,Office Supplies,Paper,Notepad,5,0.152,601.21,87.54
ORD-2024-05668,2025-04-19,2025-04-24,North,Punjab,Amritsar,Home Office,Technology,Phones,Feature Phone C,6,0.146,38072.5,87.36
ORD-2025-01885,2025-04-20,2025-04-25,Central,Chhattisgarh,Raipur,Home Office,Technology,Accessories,Headphones X,5,0.116,12674.83,516.79
ORD-2024-02478,2025-04-20,2025-04-21,North,Uttar Pradesh,Kanpur,Consumer,Furniture,Bookcases,Metal Bookcase,7,0.003,38159.44,111.95
ORD-2025-01203,2025-04-20,2025-04-22,South,Kerala,Kochi,Corporate,Technology,Phones,Smartphone A,6,0.0,60436.47,355.24
ORD-2025-05937,2025-04-20,2025-04-26,Central,Madhya Pradesh,Bhopal,Corporate,Technology,Accessories,Headphones X,3,0.065,7540.1,-1354.2
ORD-2024-00770,2025-04-20,2025-04-26,West,Gujarat,Vadodara,Corporate,Office Supplies,Art,Pen Pack,4,0.103,1053.37,104.02
ORD-2025-02901,2025-04-20,2025-04-27,East,West Bengal,Kolkata,Corporate,Furniture,Bookcases,Metal Bookcase,2,0.027,10616.91,1558.02
ORD-2024-00502,2025-04-20,2025-04-21,South,Tamil Nadu,Chennai,Corporate,Office Supplies,Binders,Ring Binder,1,0.0,249.25,30.89
ORD-2024-02750,2025-04-20,2025-04-26,South,Tamil Nadu,Coimbatore,Corporate,Technology,Computers,Laptop Pro,5,0.245,46224.63,253.87
ORD-2025-04003,2025-04-20,2025-04-24,North,Haryana,Faridabad,Home Office,Office Supplies,Paper,Notepad,2,0.096,279.68,44.45
ORD-2025-01087,2025-04-20,2025-04-22,North,Delhi,New Delhi,Consumer,Office Supplies,Storage,Desk Organizer,5,0.073,1674.5,171.63
ORD-2025-04037,2025-04-20,2025-04-27,West,Rajasthan,Udaipur,Consumer,Office Supplies,Binders,File Folder,4,0.04,1233.05,174.09
ORD-2025-05729,2025-04-20,2025-04-26,South,Kerala,Thiruvananthapuram,Corporate,Furniture,Tables,Side Table,5,0.169,25219.54,-1263.18
ORD-2025-02321,2025-04-21,2025-04-27,East,Odisha,Cuttack,Home Office,Furniture,Bookcases,Wood Bookcase,4,0.0,22107.19,-2515.65
ORD-2025-01721,2025-04-21,2025-04-27,North,Punjab,Ludhiana,Home Office,Technology,Computers,Laptop Air,3,0.121,33454.53,7221.25
ORD-2024-01436,2025-04-21,2025-04-27,South,Telangana,Hyderabad,Consumer,Office Supplies,Art,Markers Set,3,0.106,637.3,101.61
ORD-2025-00651,2025-04-21,2025-04-23,Central,Jharkhand,Ranchi,Consumer,Furniture,Chairs,Ergo Chair,4,0.0,21399.87,-2110.56
ORD-2024-04176,2025-04-21,2025-04-28,East,West Bengal,Kolkata,Consumer,Technology,Accessories,Powerbank Z,6,0.0,24737.29,5543.82
ORD-2024-05180,2025-04-21,2025-04-24,East,West Bengal,Kolkata,Corporate,Furniture,Bookcases,Metal Bookcase,2,0.02,10947.49,148.6
ORD-2024-02926,2025-04-21,2025-04-28,East,Odisha,Bhubaneswar,Home Office,Office Supplies,Binders,Ring Binder,5,0.123,1093.81,200.78
ORD-2025-03269,2025-04-21,2025-04-27,North,Haryana,Faridabad,Corporate,Office Supplies,Binders,File Folder,1,0.017,301.38,99.04
ORD-2024-01810,2025-04-21,2025-04-22,Central,Madhya Pradesh,Indore,Home Office,Office Supplies,Binders,Sheet Protectors,7,0.118,1723.89,382.94
ORD-2024-05516,2025-04-21,2025-04-27,South,Karnataka,Bengaluru,Consumer,Office Supplies,Paper,Notepad,6,0.051,979.63,240.92
ORD-2025-00985,2025-04-21,2025-04-24,East,Bihar,Patna,Corporate,Technology,Computers,Laptop Air,4,0.0,49721.69,11928.53
ORD-2025-02255,2025-04-21,2025-04-26,Central,Madhya Pradesh,Indore,Corporate,Technology,Phones,Smartphone A,4,0.0,41929.89,14045.12
